"RowGene","ColGene","Correlation","PValue"
"RNA_127684","RNA_128179",0.885184093684812,0
"RNA_127684","RNA_128180",0.897412724933526,0
"RNA_127684","RNA_128181",0.878812901780207,0
"RNA_127684","RNA_128191",0.902051495217624,0
"RNA_127684","RNA_128192",0.897180643951872,0
"RNA_127684","RNA_128193",0.898376078494488,0
"RNA_127684","RNA_128194",0.898167138508338,0
"RNA_127684","RNA_128195",0.88788851667463,0
"RNA_127684","RNA_128196",0.861594247369647,0
"RNA_127684","RNA_128197",0.861056622374095,0
"RNA_127684","RNA_128198",0.864895650148892,0
"RNA_127684","RNA_128199",0.87595514867903,0
"RNA_127684","RNA_128200",0.889869560210977,0
"RNA_127684","RNA_128219",0.86153898167193,0
"RNA_127684","RNA_128220",0.894677033786009,0
"RNA_127684","RNA_128221",0.90088158825347,0
"RNA_127684","RNA_128222",0.877656366597745,0
"RNA_127684","RNA_128223",0.895130432426259,0
"RNA_127684","RNA_128224",0.879794814483876,0
"RNA_127684","RNA_128225",0.875398482730925,0
"RNA_127684","RNA_128226",0.896341078948809,0
"RNA_127684","RNA_128227",0.895617219512275,0
"RNA_127684","RNA_128228",0.890298033558415,0
"RNA_127684","RNA_128239",0.868602238173862,0
"RNA_127684","RNA_128240",0.885566132242506,0
"RNA_127684","RNA_128241",0.853307107400686,0
"RNA_127684","RNA_128242",0.853709078031129,0
"RNA_127684","RNA_128243",0.854481507512665,0
"RNA_127684","RNA_128244",0.888550206204663,0
"RNA_127684","RNA_128246",0.891639776768376,0
"RNA_127684","RNA_128247",0.871121146633178,0
"RNA_127684","RNA_128248",0.854296498982719,0
"RNA_127684","RNA_128259",0.892194099970187,0
"RNA_127684","RNA_128261",0.888908287546863,0
"RNA_127684","RNA_128262",0.889418500313559,0
"RNA_127685","RNA_127681",0.884487751653038,0
"RNA_127685","RNA_127682",0.879609080107454,0
"RNA_127685","RNA_127683",0.889947886244005,0
"RNA_127685","RNA_127684",0.890979310009869,0
"RNA_127685","RNA_127685",1,NA
"RNA_127685","RNA_127686",0.885573936251655,0
"RNA_127685","RNA_127702",0.896199764548365,0
"RNA_127685","RNA_127703",0.859900776355934,0
"RNA_127685","RNA_127704",0.850993373726504,0
"RNA_127685","RNA_127705",0.890517462378466,0
"RNA_127685","RNA_127706",0.915796088412897,0
"RNA_127685","RNA_127707",0.895649273693454,0
"RNA_127685","RNA_127708",0.899706837374765,0
"RNA_127685","RNA_127710",0.850100251478331,0
"RNA_127685","RNA_127721",0.903534439007639,0
"RNA_127685","RNA_127722",0.893343799134667,0
"RNA_127685","RNA_127723",0.903169268408845,0
