"RowGene","ColGene","Correlation","PValue"
"Mel_11","Naevi_7",0.835956505472802,0
"Mel_11","Naevi_8",0.655521479137739,0
"Mel_11","Naevi_9",0.570814097264046,0
"Mel_12","Mel_1",0.604364972689688,0
"Mel_12","Mel_10",0.717006079810916,0
"Mel_12","Mel_11",0.668628237378647,0
"Mel_12","Mel_12",1,NA
"Mel_12","Mel_13",0.718949428618842,0
"Mel_12","Mel_14",0.738326571022357,0
"Mel_12","Mel_15",0.658407014688626,0
"Mel_12","Mel_16",0.650034687078021,0
"Mel_12","Mel_17",0.72068847578482,0
"Mel_12","Mel_18",0.656835454231765,0
"Mel_12","Mel_19",0.638761896836556,0
"Mel_12","Mel_2",0.673100944259235,0
"Mel_12","Mel_20",0.68392296536767,0
"Mel_12","Mel_21",0.642069871060998,0
"Mel_12","Mel_22",0.74938109241546,0
"Mel_12","Mel_23",0.558548706200497,0
"Mel_12","Mel_24",0.547955286458331,0
"Mel_12","Mel_25",0.608162895686188,0
"Mel_12","Mel_26",0.601072852132144,0
"Mel_12","Mel_27",0.532944179704751,0
"Mel_12","Mel_28",0.569092008974797,0
"Mel_12","Mel_29",0.478262406560406,0
"Mel_12","Mel_3",0.686550782308464,0
"Mel_12","Mel_30",0.604637703141006,0
"Mel_12","Mel_31",0.664410847696156,0
"Mel_12","Mel_32",0.6762089645188,0
"Mel_12","Mel_33",0.68929434786633,0
"Mel_12","Mel_34",0.702151585733414,0
"Mel_12","Mel_35",0.535686783986365,0
"Mel_12","Mel_36",0.626949563393997,0
"Mel_12","Mel_37",0.587483606178028,0
"Mel_12","Mel_38",0.601931549102256,0
"Mel_12","Mel_39",0.668741704253742,0
"Mel_12","Mel_4",0.682957818217372,0
"Mel_12","Mel_40",0.562084961586745,0
"Mel_12","Mel_41",0.602075044378131,0
"Mel_12","Mel_42",0.678236613658451,0
"Mel_12","Mel_43",0.669265292294023,0
"Mel_12","Mel_44",0.670021138962495,0
"Mel_12","Mel_45",0.706659824489359,0
"Mel_12","Mel_46",0.675834471807332,0
"Mel_12","Mel_47",0.675134526517243,0
"Mel_12","Mel_48",0.665848996018543,0
"Mel_12","Mel_49",0.707800435075036,0
"Mel_12","Mel_5",0.670862626671722,0
"Mel_12","Mel_50",0.629745399098898,0
"Mel_12","Mel_51",0.718839300617267,0
"Mel_12","Mel_52",0.682886535202003,0
"Mel_12","Mel_53",0.760951088092468,0
"Mel_12","Mel_54",0.620806236665187,0
"Mel_12","Mel_55",0.681903950676324,0
"Mel_12","Mel_56",0.72424418513195,0
"Mel_12","Mel_57",0.704865409754772,0
"Mel_12","Mel_6",0.693989946888204,0
"Mel_12","Mel_7",0.702175417916804,0
"Mel_12","Mel_8",0.77145024565276,0
"Mel_12","Mel_9",0.698967090826388,0
"Mel_12","Naevi_1",0.678016727043371,0
"Mel_12","Naevi_10",0.603570229127063,0
"Mel_12","Naevi_11",0.676496683148001,0
"Mel_12","Naevi_12",0.612590135052436,0
"Mel_12","Naevi_13",0.610459811022429,0
"Mel_12","Naevi_14",0.577576727143538,0
"Mel_12","Naevi_15",0.598668293620481,0
"Mel_12","Naevi_16",0.673193893212828,0
"Mel_12","Naevi_17",0.684642114341464,0
"Mel_12","Naevi_18",0.665236604459525,0
"Mel_12","Naevi_19",0.706318703014909,0
"Mel_12","Naevi_2",0.66071245596422,0
"Mel_12","Naevi_20",0.677830125513773,0
"Mel_12","Naevi_21",0.676350306709201,0
"Mel_12","Naevi_22",0.704696309807515,0
"Mel_12","Naevi_23",0.627008154795694,0
"Mel_12","Naevi_3",0.633604807941326,0
"Mel_12","Naevi_4",0.675540335738347,0
"Mel_12","Naevi_5",0.599823348042288,0
"Mel_12","Naevi_6",0.626892219482586,0
"Mel_12","Naevi_7",0.584746889404513,0
"Mel_12","Naevi_8",0.57745052058231,0
"Mel_12","Naevi_9",0.535058740709351,0
"Mel_13","Mel_1",0.733685194073472,0
"Mel_13","Mel_10",0.707957616222239,0
"Mel_13","Mel_11",0.738381506695264,0
"Mel_13","Mel_12",0.718949428618842,0
"Mel_13","Mel_13",1,NA
"Mel_13","Mel_14",0.68368207396188,0
"Mel_13","Mel_15",0.748920627873172,0
"Mel_13","Mel_16",0.730246676443248,0
"Mel_13","Mel_17",0.872839001982713,0
"Mel_13","Mel_18",0.739480736112635,0
"Mel_13","Mel_19",0.661363240533742,0
"Mel_13","Mel_2",0.797702727328357,0
"Mel_13","Mel_20",0.722975413509264,0
"Mel_13","Mel_21",0.700068565187898,0
"Mel_13","Mel_22",0.774561522628519,0
"Mel_13","Mel_23",0.617302651861616,0
"Mel_13","Mel_24",0.61675646089452,0
"Mel_13","Mel_25",0.787098779100504,0
"Mel_13","Mel_26",0.732529495139878,0
"Mel_13","Mel_27",0.695197592967974,0
"Mel_13","Mel_28",0.67009844143092,0
"Mel_13","Mel_29",0.499839868652453,0
"Mel_13","Mel_3",0.817204902281661,0
"Mel_13","Mel_30",0.678054880429857,0
"Mel_13","Mel_31",0.684674205708132,0
"Mel_13","Mel_32",0.781310285494968,0
"Mel_13","Mel_33",0.769096341434045,0
"Mel_13","Mel_34",0.763110933298105,0
"Mel_13","Mel_35",0.631424230050969,0
"Mel_13","Mel_36",0.769715802967651,0
"Mel_13","Mel_37",0.742523362309967,0
"Mel_13","Mel_38",0.688395310917839,0
"Mel_13","Mel_39",0.783401981547213,0
"Mel_13","Mel_4",0.803595382283196,0
"Mel_13","Mel_40",0.655254817509746,0
"Mel_13","Mel_41",0.663425999432843,0
"Mel_13","Mel_42",0.699617944728707,0
"Mel_13","Mel_43",0.740469963425596,0
"Mel_13","Mel_44",0.724501368076905,0
"Mel_13","Mel_45",0.778945758971009,0
"Mel_13","Mel_46",0.682177503930363,0
"Mel_13","Mel_47",0.707213736640546,0
"Mel_13","Mel_48",0.700636833973965,0
"Mel_13","Mel_49",0.700209142218282,0
"Mel_13","Mel_5",0.869414117557419,0
"Mel_13","Mel_50",0.781456014491022,0
"Mel_13","Mel_51",0.743427295708305,0
"Mel_13","Mel_52",0.744615409070781,0
"Mel_13","Mel_53",0.75850057940813,0
"Mel_13","Mel_54",0.690482321818031,0
"Mel_13","Mel_55",0.796375486706977,0
