"","Patient_2_PD1_PRE","Patient_3_PD1_PRE","Patient_4_PD1_PRE","Patient_5_PD1_PRE","Patient_6_PD1_PRE","Patient_7_PD1_PRE","Patient_8_PD1_PRE","Patient_9_PD1_PRE","Patient_10_PD1_PRE","Patient_11_PD1_PRE","Patient_12_PD1_PRE","Patient_13_PD1_PRE","Patient_14_PD1_PRE","Patient_15_PD1_PRE","Patient_16_PD1_PRE","Patient_17_PD1_PRE","Patient_18_PD1_PRE","Patient_19_PD1_PRE","Patient_21_PD1_PRE","Patient_23_PD1_PRE","Patient_25_PD1_PRE","Patient_27_PD1_PRE","Patient_29_PD1_PRE","Patient_30_PD1_PRE","Patient_34_PD1_PRE","Patient_35_PD1_PRE","Patient_36_PD1_PRE","Patient_38_PD1_PRE","Patient_40_PD1_PRE","Patient_41_PD1_PRE","Patient_42_PD1_PRE","Patient_44_PD1_PRE","Patient_45_PD1_PRE","Patient_46_PD1_PRE","Patient_47_PD1_PRE","Patient_48_PD1_PRE","Patient_49_PD1_PRE","Patient_50_PD1_PRE","Patient_52_PD1_PRE","Patient_53_PD1_PRE","Patient_54_PD1_PRE"
"ENSG00000178222.14",10.1924391189396,12.6536195292293,1.58056104445905,16.0397423060093,0.0531928177674437,0.213586460546782,2.56477424798779,30.9917281940139,0.905631566011978,0.296960072279168,0.253030682022555,0.24166294393852,0.512974697523045,0.930771605430122,0.944890391565387,6.54047122961528,8.86281151138554,2.41215206434277,0.504391170421348,0.454372877894906,1.00368469858875,0.693507691783709,2.37274488065133,2.86456211353405,0.454543680123602,0.58160684069681,1.34684090585081,0.349304420580813,0.619331220784709,0.746700124732107,1.34047257570121,1.52442352427228,0.163122073844873,0.35840819808576,1.68596592906386,0.0966785285850211,0.591194029796123,0.242303322460465,0.809977824178911,0.16066778415395,3.17736355256763
"ENSG00000068078.20",11.5514310014649,5.57016839327398,51.0642798979079,10.4894822699616,2.57985166172102,8.78755723392474,63.7113239329694,0.454924450554333,1.75799068696443,0.0913723299320516,4.94815555955219,0.0537028764307822,0.626969074750388,20.8718481217664,6.61423274095771,0.0290687610205123,0.0285897145528566,49.0290234201807,0.173384464832338,0.0801834490402776,0.114706822695858,0.0513709401321266,0.26363832007237,0.425430016861493,0.10695145414673,1.16321368139362,0.54446760023756,0.603343999185041,6.57670772547571,0.138277800876316,0.0343710916846465,0.299440335124912,5.21990636303595,0.0896020495214399,0.405880686626484,0.128904704780028,0,0.215380731075969,1.06472891404163,1.96014696667819,0.20405087034838
"ENSG00000163982.6",0.216203254038113,0.128790020653734,0.455931070517035,0.305518901066844,0.0265964088837219,0,0.728629047723804,0,0.13318111264882,0,0,0,0,0.0846156004936474,0.102150312601664,0,0,0.0271028321836267,0,0.0534556326935184,0,0,0,0,0,0,0,0.0317549473255285,0.0589839257890199,0,0,0,0,0,0,0,0,0,0.0130641584544986,0.016066778415395,0
"ENSG00000163682.17",1380.85929736228,1215.61680744543,1608.5552121888,1294.89094235497,1929.25030760742,2496.06291500421,1714.58072994175,1567.18629938152,1260.82559344638,1635.24490262896,2199.48326074117,1821.95063722893,1130.11175723757,1257.55705453659,1684.58634269218,2086.7300786185,1637.8761570186,2143.59010023522,1211.61852136042,1556.84184656603,2128.15568147624,936.92889159979,1435.32610597,1365.99906014001,1671.38384967802,1233.38454672369,2190.02062529238,1280.39123111263,2863.07975779902,1722.63718775697,1569.04033540411,2027.37439988754,1867.0136961915,4059.62992501772,1660.80132649302,2120.28903657429,3047.5489194057,1694.96558579372,3115.18777595054,5519.1552871968,2109.97344977525
"ENSG00000151834.16",42.3449516123219,0.450765072288068,0.395140261114764,61.2565396639022,1.17024199088376,0.0305123515066831,1.25324196208494,15.2684018717298,20.4033464577993,2.1244066709202,18.3306671865229,0.72498883181556,1.22543955519394,0,0.0766127344512476,0.116275044082049,0,0,0.803873427859023,0.748378857709258,0.430150585109466,2.00346666515294,0.949097952260531,1.58827206294957,0.0267378635366824,0.785169234940694,0.630436168696122,0.127019789302114,0.324411591839609,0.470144522979475,0.103113275053939,0.544436972954386,0.0815610369224367,1.70243894090736,0,0.418940290535092,0.140760483284791,0,0.18289821836298,0.241001676230925,14.2252606757156
"ENSG00000074966.11",10.7792765227574,5.18379833131278,8.60189953042139,7.20515408349307,3.1649726571629,4.27172921093564,9.93850021095268,3.86685782971183,4.98097361306588,6.32753384779458,3.82357475056306,6.9545224977863,4.95875540938943,12.3538776720725,5.84810539644524,3.69173264960507,3.14486860081422,5.44766926890896,1.43436239088571,13.9251923166615,8.05815429438399,9.16971281358459,21.4337954218837,16.251426644109,6.71120374770729,11.1086906573091,45.0761860617727,17.9097902915981,15.7782001485628,22.0967925800353,24.7815571046301,14.4548016319389,4.3771089815041,3.94249017894336,10.8026705825203,3.54487938145077,132.455614770988,13.3805279180946,3.97803624939481,1.02024042937758,14.0795100540382
"ENSG00000109255.11",40.0593743553475,64.2340228010496,11.3982767629259,0.942016611622769,1.56918812413959,3.96660569586881,3.23511297189369,1.64910113325946,1.14535756877985,0.15990157738109,63.1733269449646,0.214811505723129,0.284985943068358,5.27437243077069,3.06450937804991,0.087206283061537,0.114358858211426,10.8682357056343,0.0394055601891678,0.160366898080555,0.172060234043786,0.205483760528506,0,0.255258010116896,0.187165044756777,0.639767524766491,0,0.127019789302114,1.09120262709687,0,0.412453100215758,0.544436972954386,2.22933500921327,0.62721434665008,0.312215912789603,0.54784499531512,2.39292821584145,0.34999368799845,0.568290892770687,1.12467448907765,0.757903232722554
"ENSG00000171476.23",5.93014639647396,2.80118294921871,25.8664894006664,2.44415120853475,1.17024199088376,5.6142726772297,15.9132584022879,0.227462225277166,0.745814230833393,0.0913723299320516,0.984008207865492,0,0.68396626336406,16.9231200987295,3.39649789400531,0.0290687610205123,0,16.5598304641959,0.197027800945839,0.106911265387037,0.114706822695858,0.462338461189139,0.316365984086844,0.340344013489195,0.160427181220095,0.407124788487767,0.601779979209935,0.508079157208456,2.35935703156079,0.580766763680528,0.790535108746869,0.571658821602105,1.82152982460109,0.11946939936192,0.0624431825579207,0.0966785285850211,0.0563041933139165,0.107690365537985,0.914491091814899,1.97621374509359,0.0874503730064485
"ENSG00000035720.8",0.49417886637283,0.160987525817167,0.395140261114764,0.050919816844474,0.345753315488384,0.366148218080198,0.641193561996947,0.0284327781596458,0.452815783005989,0.0228430824830129,0.0562290404494567,0.0537028764307822,0.227988754454687,0.535898803126434,0.0766127344512476,0.348825132246148,0,0,0.46498561023218,3.44788830873194,0.774271053197038,0.950362392444342,2.05637889656448,0.879222034847086,0.21390290829346,0.668847866801332,15.3883737540826,0.793873683138212,0.471871406312159,0.94028904595895,6.56487851176748,7.07768064840701,0.434992196919663,0.38827554792624,0.811761373252968,0.225583233365049,24.295259414955,2.36918804183566,0.614015447361432,0.0642671136615801,7.60818245156102
"ENSG00000198092.6",2.40912197356755,1.2557027013739,13.0396286167872,1.52759450533422,0.984067128697709,1.92227814492104,6.49937110569633,0.284327781596458,0.319634670357169,0,0.449832323595654,1.18146328147721,0,6.96668444064364,1.14919101676871,0,0.142948572764283,7.48038168268096,0.0630488963026685,0.106911265387037,0.0286767056739644,0.179798290462443,0,0,0,0.058160684069681,0,0.0952648419765854,1.06171066420236,0.0553111203505265,0,0.0272218486477193,1.930277873831,0,0.468323869184405,0,0,0.0807677741534884,0.287411485998968,0.586437412161918,0
"ENSG00000124882.4",1.42076424082189,0.772740123922402,10.3344375983861,0.76379725266711,2.23409834623264,1.40356816930742,0.81606453345066,0.54022278503327,0.506088228065517,0.0228430824830129,1.37761149101169,64.4434517169387,0.455977508909373,11.1128488648324,0.817202500813308,0,0,3.19813419766795,0.0315244481513342,0,0.0573534113479288,0,0.26363832007237,0,0.10695145414673,0.203562394243884,0.601779979209935,0.381059367906342,0.943742812624318,0,0,0.163331091886316,0.815610369224367,0,0.499545460463365,0.0644523523900141,0,0.0269225913844961,0.0195962376817478,0.16066778415395,0.0291501243354828
"ENSG00000169248.13",2.06937400293623,0.1931850309806,0.547117284620442,0.152759450533422,0.824488675395378,0.274611163560148,0.262306457180569,0.170596668957875,2.13089780238112,0.456861649660258,0.16868712134837,0.0268514382153911,0.54147329182988,5.92309203455532,1.50671711087454,2.41270716470252,0.0571794291057132,0.0542056643672534,0.0945733444540027,2.72623726736944,1.2044216383065,23.7333743410425,2.58365553670922,16.6768566609705,3.18180576086521,0.55252649866197,1.11759138996131,1.36546273499772,1.85799366235413,2.87617825822738,17.6323700342236,16.0881125508021,1.38653762768142,1.73230629074784,1.37375001627425,4.76947407686104,2.11140724927187,6.32680897535659,0.738124952679169,0.0401669460384876,0.553852362374174
"ENSG00000145283.8",3.11950409397849,2.1250353407866,15.5320518022803,4.78646278338056,0.984067128697709,3.14277220518836,7.78175822969022,0.312760559756104,1.35844734901797,0.205587742347116,1.82744381460734,0.375920135015476,0.911955017818746,14.0179844817809,1.48117953272412,0.203481327143586,0.486025147398562,8.78131762749504,0.275838921324175,0.294005979814351,0.315443762413608,0.359596580924886,0.184546824050659,0.595602023606091,0.721922315490426,0.843329919010375,0.0286561894861874,0.698608841161626,2.59529273471687,1.16153352736106,0.58430855863899,0.408327729715789,1.87590384921604,0.47787759744768,0.99909092092673,0.741202052485162,0.112608386627833,0.376916279382946,0.529098417407192,0.457903184838758,1.0202543517419
"ENSG00000249001.6",0.0617723582966037,0,0,0,0.0797892266511656,0,0,1.79126502405768,0.0532724450595281,1.05078179421859,1.04023724831495,1.18146328147721,0.113994377227343,0.112820800658197,0.127687890752079,0.0581375220410247,0.142948572764283,0.0542056643672534,0.0472866722270014,0.0534556326935184,0.0573534113479288,0.0256854700660633,2.10910656057896,0,0,0,0,0,0.0589839257890199,0,0,0,0.0271870123074789,0,0.0312215912789603,0,0,0.161535548306977,0.00653207922724928,0,0.0291501243354828
"ENSG00000153064.12",2.50178051101245,1.28790020653734,3.34349451712492,0.712877435822636,0.744699448744212,0.701784084653712,3.38083878143845,1.19417668270512,1.51826468419655,0.753821721939426,0.618519444944024,5.93416784560144,4.38878352325272,3.10257201810041,2.11961898648452,0.145343805102562,0.171538287317139,0.948599126426934,1.0324256769562,23.5739340178416,5.01842349294377,1.66955555429411,43.60577813997,5.89929623381271,0.748660179027109,9.9745573179503,82.443857151761,10.7331721960286,5.07261761785571,2.65493377682527,44.4418215482479,32.9928805610358,0.978732443069241,1.37389809266208,6.0569887081183,2.54586791940556,150.838933887982,2.47687840737365,0.307007723680716,0.249035065438623,46.2029470717403
"ENSG00000234801.3",0.0308861791483019,0.0643950103268668,0.0303954047011357,0.050919816844474,0.0531928177674437,0.0305123515066831,0.0291451619089521,0.0568655563192916,0.0532724450595281,0.0228430824830129,0,0,0.0284985943068358,0.0282052001645491,0,0.145343805102562,0.0571794291057132,0.0271028321836267,0.0788111203783356,0.0267278163467592,0.143383528369822,0.0256854700660633,0.0790914960217109,0.0850860033722987,0.10695145414673,0.174482052209043,0.200593326403312,0.222284631278699,0.20644374026157,0.0829666805257897,0.0687421833692929,0.0272218486477193,0.0815610369224367,0.32854084824528,0,0.128904704780028,0.112608386627833,0.269225913844961,0.045724554590745,0.168701173361648,0.0583002486709657
"ENSG00000066230.12",2.16203254038113,11.591101858836,0.547117284620442,0.127299542111185,0.0531928177674437,0.152561757533416,2.59391940989674,3.46879893547679,103.721450530901,0,0,1.74534348400042,0.655467669057224,0.0564104003290983,0.127687890752079,0.232550088164099,0.914870865691411,1.84299258848661,0.00788111203783356,6.86904880111712,0.0286767056739644,0.308225640792759,0,0,0,1.86114189022979,0.0859685684585621,0.063509894651057,0.501363369206669,190.214942885461,0.0343710916846465,0.108887394590877,0.135935061537395,0.0896020495214399,0.187329547673762,0,0.112608386627833,0.323071096613954,0.117577426090487,0.618570968992708,0.0291501243354828
"ENSG00000154122.14",83.6706593127498,30.3944448742811,145.290034471428,236.573469059426,43.4053392982341,56.9055355599641,52.2572753027512,1585.98036574504,201.369842325016,379.743403197607,32.7815305820333,385.264435514432,513.858153946557,82.6976468824581,127.202676767221,24.7665843894765,24.6157442300095,65.046797240704,134.609393606197,304.590195087668,76.7388643835287,140.730690491961,248.874574148317,69.6003507585403,35.2405041413475,88.43332012795,119.181092073053,54.3962247686303,88.5643645722133,93.4204822720392,67.8829060771768,49.6254300847922,63.3185516641184,23.7445431231816,46.457727823093,28.7135229897513,61.7938521620233,242.895619470924,129.544195234808,75.8191273422491,154.728859972743
"ENSG00000249485.1",3.73722767694453,1.4488877323545,5.65354527441123,23.8813941000583,1.99473066627914,2.62406222957475,2.71050005753255,59.2823424628615,5.48706184113139,11.6956582313026,1.65875669325897,9.04893467858681,13.6508266729744,4.879499628467,4.26477555111945,1.59878185612818,1.65820344406568,1.95140391722112,3.66471709759261,8.65981249634998,3.58458820924555,6.13882734578913,7.46096445804806,3.11982012365095,1.14972813207735,3.92584617470347,7.73717116127059,2.57215073336781,3.18513199260707,1.85292253174264,3.57459353520323,2.15052604316982,2.4468311076731,1.85177569010976,1.99818184185346,2.03024910028544,2.70260127906799,9.88059103811008,3.01782060298917,1.78341240410885,7.25838095953523
"ENSG00000154162.15",9.23496756534226,0.257580041307467,2.6444002089988,1.04385624531172,25.7453237994428,26.484721107801,1.31153228590285,0.369626116075395,0.213089780238112,0.0913723299320516,0.0562290404494567,0.322217258584693,0.0284985943068358,0.197436401151844,0.127687890752079,0,0.0571794291057132,0.24392548965264,2.26187915485823,5.58611361647267,0,0.0256854700660633,0,0.0850860033722987,0.320854362440189,0,0.0286561894861874,0.317549473255285,0.14745981447255,0.276555601752632,0,0,0.0815610369224367,0,3.68414777091732,0.0966785285850211,0,0,0.176366139135731,0.176734562569345,0.0291501243354828
"ENSG00000251593.1",0.247089433186415,0.128790020653734,0.0607908094022713,0.585577893711451,0.265964088837219,0.366148218080198,0.495467752452186,0.426491672394687,0.479452005535753,0.616763227041349,0.674748485393481,0.563880202523213,0.256487348761522,0.225641601316393,0.638439453760397,0.290687610205123,0.257307430975709,0.135514160918133,0.401936713929512,0.66819540866898,1.00368469858875,0.796249572047962,0.316365984086844,0.340344013489195,0.561495134270331,0.55252649866197,1.23221614790606,1.58774736627642,0.589839257890199,0.967944606134213,1.03113275053939,0.789433610783859,0.951545430761762,0.716816396171519,0.99909092092673,0.290035585755063,0.365977256540457,1.02305847261085,0.0391924753634957,0.12853422732316,0.145750621677414
"ENSG00000250453.2",0.0926585374449056,0.869332639412702,0,0.229139175800133,0.186174862186053,0.274611163560148,0,0,0.159817335178584,0,0,0,0,0,0.0255375781504159,0.0290687610205123,0.114358858211426,0,0.0236433361135007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000259786.7",0.247089433186415,1.2557027013739,0,0.229139175800133,0.265964088837219,0.48819762410693,0,0,0.106544890119056,0,0.0562290404494567,0,0,0,0.0255375781504159,0.0581375220410247,0.343076574634279,0.0271028321836267,0,0.0534556326935184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874503730064485
"ENSG00000162685.6",0.154430895741509,0.482962577451501,0,0.330978809489081,0.585120995441881,0.610247030133663,0,0,0.186453557708348,0,0,0.0268514382153911,0,0.0282052001645491,0.0766127344512476,0.0290687610205123,0.428845718292849,0,0,0.0267278163467592,0,0,0,0.0283620011240996,0.0802135906100473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116600497341931
"ENSG00000133401.16",15.4430895741509,13.9093222306032,94.4689178111296,17.7964759871437,3.53732238153501,8.23833490680445,71.259920867388,46.3738611783823,14.9695570617274,79.0142223087417,3.12071174494485,13.1035018491109,10.6869728650634,23.5513421373985,10.0618057912639,6.10443981430759,9.20588808601982,63.4206273096864,30.2713513373187,10.6109430896634,6.53828889366388,19.1870461393493,5.98458986564279,20.3639168071035,17.3528734353069,25.9978257791474,7.53657783486728,12.7654888248624,17.6361938109169,14.4362024114874,3.8495622686804,4.43716132957824,14.2188074368115,15.8894301151353,5.5886648389339,4.80170025305605,3.51901208211978,2.98840764367907,25.3444674017272,10.1783041261527,23.2326490953798
"ENSG00000244073.1",0,0.0321975051634334,0.0607908094022713,0.050919816844474,0.0797892266511656,0.122049406026733,0.0582903238179043,0.0852983344789374,0,0.15990157738109,0.33737424269674,0.187960067507738,0.0854957829205074,0.112820800658197,0.0510751563008318,0.406962654287173,0.0571794291057132,0.189719825285387,0.118216680567503,0.133639081733796,0.286767056739644,0.128427350330316,0.448185144123029,0.113448004496398,0.401067953050237,0.0872410261045216,0.458499031778998,0.0952648419765854,0.20644374026157,0.193588921226843,0.0343710916846465,0.163331091886316,0.190309086152352,0.5973469968096,0.156107956394802,0.612297347705134,0.731954513080914,0.269225913844961,0.829574061860658,1.26927549481621,0.233200994683863
"ENSG00000248727.6",0.679495941262641,0.289777546470901,2.5532139948954,1.1711557874229,0.744699448744212,1.15946935725396,2.15674198126246,1.27947501718406,0.612633118184573,0.54823397959231,0.224916161797827,0.644434517169387,1.39643112103495,1.32564440773381,0.280913359654575,0.552306459389735,0.400256003739992,1.89719825285387,0.0315244481513342,0.32073379616111,0.229413645391715,0.565080341453392,1.02818944828224,0.65232602585429,0.0534757270733649,0.785169234940694,0.916998063557996,0.381059367906342,0.560347294995689,0.193588921226843,0.446824191900404,0.163331091886316,0.897171406146804,0.38827554792624,0.437102277905445,0.257809409560056,0.365977256540457,0.0269225913844961,0.117577426090487,0.16066778415395,0.670452859716105
"ENSG00000214944.10",38.1444312481528,31.9077276169625,52.432073109459,18.6366529650775,39.5488600100944,38.2930011408873,63.7404690948783,13.8467629637475,24.9847767329187,99.6872119558683,28.255092825852,83.2931613441433,23.254852954378,35.7359886084838,35.9313724576351,93.8048918131933,70.2163389418158,95.3748664541823,50.2657325773025,10.1298423954217,5.21916043266152,18.2880546870371,44.4494207642015,16.9037526699633,11.5507570478468,41.7302908199961,10.0583225096518,12.4161844042816,53.6163885422191,29.2872382256038,13.7484366738586,33.8912015664105,20.0096410583045,29.807615140799,7.08730122032399,9.73230521089213,19.8753802398125,39.3877511955179,9.29514874037572,7.76025397463579,21.4836416352509
"ENSG00000164251.5",1.42076424082189,1.48108523751794,4.16417044405559,0.585577893711451,0.29256049772094,0.915370545200494,1.98187100980875,1.90499613669627,2.31735136008947,2.39852366071636,0.590404924719296,1.74534348400042,0.712464857670895,3.2153928187586,0.970427969715803,0.087206283061537,0.0857691436585697,1.97850674940475,2.58500474840941,1.28293518464444,1.2044216383065,0.744878631915835,1.50273842441251,0.510516020233792,0.374330089513554,0.319883762383246,0.315218084348061,0.0952648419765854,0.766791035257258,0.470144522979475,0.721792925377576,0.680546216192982,1.00591945537672,0.2986734984048,0.405880686626484,0.257809409560056,0.47858564316829,0.942290698457365,1.65914812372132,0.618570968992708,0.524702238038691
"ENSG00000164176.13",15.9681546196721,4.05688565059261,15.7144242304871,38.4444617175779,3.13837624827918,2.37996341752128,5.97475819133519,37.9293260649675,12.1461174735724,97.6998637798462,3.14882626516958,52.9510361607513,27.2731547516419,3.1589824184295,5.18412836453442,4.15683282593327,5.34627662138418,6.42337122751952,80.6710628192643,5.63956924916619,4.04341550002898,12.0464854609837,5.51004088951253,22.235808881294,2.37966985476474,29.1966634029799,4.58499031778998,1.90529683953171,3.06716414102903,2.54431153612422,1.27173039233192,4.40993948093052,2.0662129353684,6.2721434665008,3.24704549301187,3.57710555764578,1.82988628270228,8.64215183442326,9.04692972974025,0.947939926508306,36.7291566627084
"ENSG00000250320.7",0.0308861791483019,0.0321975051634334,0.455931070517035,0.25459908422237,0,0.0305123515066831,0,0.0852983344789374,0.026636222529764,0,0,0.107405752861564,0.0854957829205074,0.0846156004936474,0.0255375781504159,0.0290687610205123,0,0.0271028321836267,0.315244481513343,0,0,0,0.052727664014474,0.170172006744597,0,0,0,0,0.0294919628945099,0,0.0343710916846465,0,0,0,0,0,0,0.0269225913844961,0.0326603961362464,0,0.0291501243354828
"ENSG00000172795.17",35.5499921996955,42.4041143002418,29.5139379648027,30.6028099235289,36.4902729884664,30.3597897491497,33.7209523286576,37.9577588431271,35.0532688491695,34.8128577041117,31.9099804550667,26.9319925300373,36.7346880615114,40.5590778366217,34.1948171434069,33.0511812803225,29.3616368457837,22.4682478802265,31.8633359689611,43.6465240942578,20.9913485533419,35.4202632211013,61.6913668969345,50.5978100053936,53.128134847388,35.8269813869235,62.7570549747503,45.3460647808547,39.1358347610147,51.273408564938,70.873191053741,40.2066704526814,36.6209055781741,71.0842926203424,49.4237789945942,36.512257628943,52.4473560719132,40.8146485388962,67.8029823788475,68.9505795696677,57.4548950652367
"ENSG00000239528.1",0.123544716593207,0,0.121581618804543,0,0.106385635534887,0.274611163560148,0.145725809544761,0.113731112638583,0.026636222529764,0.0456861649660258,0.140572601123642,0.0268514382153911,0.0284985943068358,0,0.0510751563008318,0.087206283061537,0.0285897145528566,0.08130849655088,0.0788111203783356,0.0801834490402776,0.0573534113479288,0.179798290462443,0,0.0283620011240996,0.0802135906100473,0.058160684069681,0.114624757944749,0.158774736627642,0,0,0,0,0.353431159997226,0,0.156107956394802,0,0.281520966569582,0.592297010458915,1.39786495463135,1.5986444523318,0.116600497341931
"ENSG00000120729.10",7.99952039941019,0.804937629085835,1.12462997394202,0.076379725266711,0.505331768790715,0.274611163560148,4.10946782916225,0.511790006873624,1.91780802214301,19.439463193044,1.34949697078696,1.34257191076956,15.7312240573734,0.0564104003290983,0.0510751563008318,0.37789389326666,0.0857691436585697,0.460748147121654,19.6633745343947,0.641467592322221,63.1174291883956,6.96076238790315,2.03001506455725,0.425430016861493,61.1227560448561,114.431145907097,1.63340280071268,1.17493305104455,1.32713833025295,0.248900041577369,0.0687421833692929,0,1.06029347999168,0.1493367492024,4.30857959649652,0.354487938145077,47.6051954469164,3.4730142886,1.70487267831206,0.923839758885214,0
"ENSG00000204969.7",0.0617723582966037,0.515160082614935,0.334349451712492,3.10610882751291,0.132982044418609,0,0.378887104816378,2.41678614356989,0.0532724450595281,6.96714015731894,0.281145202247284,0.886097461107907,0.0854957829205074,0.0846156004936474,0.102150312601664,0,0.714742863821414,0.0542056643672534,0.748705643594188,2.0313140423537,0,0.0513709401321266,0.131819160036185,3.60197414276064,8.18178624222483,0.058160684069681,0,0.0317549473255285,0.20644374026157,0,0.103113275053939,0.299440335124912,0.380618172304705,0.77655109585248,0.093664773836881,0.225583233365049,0,0.134612956922481,0.143705742999484,0.955973315716004,0.0874503730064485
"ENSG00000204961.7",0.0617723582966037,0.289777546470901,0.303954047011357,1.04385624531172,0.0797892266511656,0.213586460546782,0.437177428634282,8.72886289501126,0.399543337946461,7.94939270408849,0.16868712134837,0.671285955384778,0.34198313168203,0.705130004113729,0.86827765711414,0.087206283061537,0.228717716422853,1.16542178389595,0.874803436199525,5.74648051455323,0.0286767056739644,0.821935042114025,0.210910656057896,5.07679820121382,16.6844268468898,0.58160684069681,0.229249515889499,0.0317549473255285,0.707807109468238,0.248900041577369,0.0687421833692929,0.244996637829474,0.299057135382268,1.76217364058832,0.593210234300246,0.483392642925106,0.197064676598708,1.23843920368682,0.333136040589713,0.176734562569345,0.787053357058037
"ENSG00000156463.18",8.83344723641434,6.02093346556205,65.9580282014644,8.37630987091597,5.21289614120948,14.6764410747146,40.3369040819898,0.682386675831499,3.00989314586334,7.17272789966605,8.09698182472177,0.134257191076956,0.626969074750388,42.9847250507729,6.51208242835605,0.087206283061537,0.0571794291057132,31.4934909973742,34.7478229748082,0.106911265387037,0.258090351065679,8.70737435239545,0.580004304159214,0.822498032598887,0.374330089513554,2.26826667871756,1.00296663201656,1.39721768232325,7.52045053810003,0.995600166309477,0.653050742008283,0.435549578363508,7.095810212252,0.17920409904288,0.405880686626484,0.128904704780028,0.703802416423956,15.0766511753178,1.90083505512954,4.06489493909494,0.320651367690311
"ENSG00000183111.12",4.47849597650377,5.53797088811055,34.8939245969037,3.15702864435739,5.9575955899537,13.1813358508871,27.425597356324,2.98544170676281,4.90106494547658,2.10156358843719,1.6868712134837,1.58423485470808,4.81626243785525,10.7461812626932,3.77956156626155,8.11018432472294,11.1499886756141,25.4766622526091,2.4667880678419,0.962201388483331,0.573534113479288,1.30995897336923,1.76637674448488,1.64499606519777,1.0695145414673,8.14249576975534,0.859685684585621,3.62006399511025,3.45055965865766,2.76555601752632,1.09987493390869,1.22498318914737,1.95746488613848,2.986734984048,8.42982964531929,0.515618819120113,5.06737739825248,0.296148505229458,2.31235604644624,1.95211357747049,5.71342436975464
"ENSG00000172548.15",5.99191875477056,3.73491059895828,53.769470916309,1.65489404744541,2.71283370613963,6.07195794982994,10.1133711824064,0.255895003436812,0.745814230833393,2.3071513307843,6.43822513146279,0.187960067507738,0.256487348761522,40.3616414354698,4.21370039481862,0.087206283061537,0.0857691436585697,17.5084295906228,11.6640458159937,1.20275173560416,0,2.44011965627601,0.395457480108555,0.141810005620498,0.0802135906100473,0.465285472557448,1.74802755865743,1.42897262964878,5.3380452839063,0.719044564556844,0.618679650323636,1.76942016210175,4.32273495688915,0,0.312215912789603,0.0644523523900141,1.06977967296441,0.107690365537985,0.202494456044728,2.18508186449372,0.845353605729002
"ENSG00000175414.7",6.42432526284679,8.14596880634865,3.22191289832038,3.48800745384647,2.89900856832568,2.3494510660146,5.97475819133519,5.14633284689589,1.14535756877985,3.95185326956123,1.8836728550568,1.98700642793894,1.76691284702382,1.7769276103666,2.19623172093577,2.84873858001021,4.3456366120342,3.87570500225861,5.02814948013781,2.35204783851481,0.372797173761537,2.54286153654027,1.47637459240527,1.67335806632187,1.33689317683412,3.43148036011118,1.5760904217403,2.47688589139122,1.09120262709687,2.54431153612422,1.61544130917838,1.30664873509053,3.58868562458722,2.35952063739792,2.06062502441138,0.483392642925106,0.506737739825248,1.50766511753178,1.89430297590229,1.76734562569345,2.36116007117411
"ENSG00000131187.11",0.277975612334717,0.0965925154903002,0.577512689321578,9.80206474256124,1.4628024886047,4.30224156244232,0.262306457180569,0.597088341352562,3.14307425851216,0.182744659864103,0.759092046067666,0.134257191076956,0.142492971534179,0.98718200575922,0.204300625203327,0.203481327143586,0.400256003739992,0.514953811488907,0.977257892691362,0.641467592322221,0,0.0770564101981899,0.395457480108555,0.113448004496398,0.187165044756777,0.843329919010375,0.229249515889499,0.0952648419765854,0.294919628945099,0.387177842453685,0.309339825161818,0.462771427011228,0.434992196919663,0.0896020495214399,0.530767051742326,0.257809409560056,1.23869225290616,0.188458139691473,0.26781524831722,0.482003352461851,0.20405087034838
"ENSG00000220472.1",0.0926585374449056,0.128790020653734,0.334349451712492,0.178219358955659,0.186174862186053,0.0915370545200494,0.291451619089521,0.483357228713978,0.0799086675892921,0.15990157738109,0.309259722472012,0.375920135015476,0.0284985943068358,0.197436401151844,0.204300625203327,0.319756371225636,0.0857691436585697,0.135514160918133,0.449223386156513,0.213822530774074,0.745594347523074,0.0770564101981899,0.500912808137503,0.226896008992796,0.401067953050237,0.465285472557448,0.716404737154684,0.127019789302114,0.20644374026157,0.387177842453685,0.240597641792525,0.163331091886316,0.299057135382268,0.4480102476072,0.093664773836881,3.89936731959585,0.900867093022663,0.457684053536434,0.418053070543954,0.859572645223634,0.378951616361277
"ENSG00000096696.16",1255.36875148273,902.174094679404,7112.25114142344,893.871924796319,650.122618753697,2096.90033259379,4037.39184376141,76.0292487988928,185.441381252217,30.7011028571694,795.275433596891,0.859246022892516,6.44068231334489,4710.15560667905,849.175548657629,4.04055778185122,4.00256003739992,4975.10428695525,5.83202290799684,10.1832980281153,11.1552385071721,34.6240136490533,7.85642193815662,18.3785767284165,0.935825223783886,36.6121506218642,31.8656827086403,246.100841772846,699.873771449615,310.654907448732,3.95267554373434,9.66375626994034,879.227978023868,109.792378013604,4.37102277905445,25.5553577226406,355.504676584069,17.4458392171535,85.0019469841949,166.716926227346,19.2099319370832
