"","PACE001","PACE003","PACE004","PACE005","PACE006","PACE007","PACE010","PACE011","PACE013","PACE014"
"LUCAT1",98.4437768260472,143.583210074493,434.576793305181,152.749890851822,355.05356165958,345.880701413404,274.109331534691,210.540702112331,219.659919275845,429.313422024102
"LUZP1",67.780961093344,77.4296892024753,55.2126253789369,60.0618502863961,87.7329696306424,40.0493443741836,37.5840629836226,31.8280470612907,112.988009595563,64.0412286997279
"LXN",1115.15819322621,535.993867974416,337.509435784147,100.844588135184,1623.35434410524,861.263173460979,1246.49099113353,322.304706448242,524.236292968231,1443.69485932967
"LY6E",95.2161120120784,350.312962799548,561.031515947262,463.44020282713,411.579501824289,358.42140520734,437.4445826966,635.829261983025,1174.09279536258,320.206143498639
"LY6G5C",2514.35089008166,882.923980274827,1642.13034191548,1181.95789329031,798.428904826517,1010.13346365997,1147.86814916899,1274.7681607479,1409.89385886637,1711.71926092483
"LY6G6F",1066.74322101668,1217.45030741173,1896.82083963122,2217.09793032499,994.503259772852,1142.41766174439,2751.54903211679,2017.05675255662,1197.25182838528,1208.08638831092
"LY86",384.092112862283,244.316980493247,56.1031515947262,58.5788416373492,117.173563466428,135.520508740924,31.6497372493664,375.717291171788,145.972086930913,135.988781930286
"LY9",0,337.533305358363,35.6210486315722,174.995020587524,253.18910698776,89.8076207178663,5.36915185480323,48.8395894561185,418.9679610469,17.3939139678273
"LY96",3.22766481396876,175.532353677456,87.2715691473519,15.5715908149916,205.495344973787,63.9171354658688,11.8686514685124,55.4247026412131,56.8448992375191,22.9283411394088
"LYAR",0,117.272150636759,16.9199980999968,48.9392854185449,148.380592932362,62.298980137619,7.06467349316214,15.182344287857,228.783174709027,15.8126490616612
"LYL1",7089.56576388238,3899.67488094991,6987.06868908289,6897.47322671674,3874.97096066616,5064.82617742201,8760.76030540051,8422.54268354672,5939.23928700153,9933.50614053557
"LYN",8756.65464029725,6525.14274055811,6822.32133916187,6273.86808979256,5572.51560123758,7937.05188506548,7130.23366317869,7996.70536424393,4494.25598416138,5279.84352168868
"LYPLA1",1347.55005983196,1211.81222324651,1361.61458394185,1471.14457985444,1989.0065195457,2870.20301348316,2060.90655142526,2332.95926563047,1440.07078068382,2416.96340907492
"LYPLA2",343.746302687673,442.025798553936,540.549412984108,886.839172129996,522.276134646844,379.457424474588,547.088315310476,707.533827776278,772.669556302574,442.754173726514
"LYPLAL1",10580.2852601896,11025.4615212437,6177.58035893041,3061.67135595715,8531.29528173408,8489.24739083074,7455.49123080387,4172.94964143232,4951.12054469996,10271.106198002
"LYRM1",1667.08887641486,2113.52981740543,3271.79331680991,978.044204046375,1356.0337520763,1523.89778037929,1142.78158425391,1767.37121095512,1208.48045045689,3151.46095798908
"LYRM2",45.1873073955626,349.937090521866,130.016827505239,70.4429108297238,213.149899371091,134.711431076799,109.926319553603,79.0213582211355,95.443287608674,81.4351426675552
"LYRM4",20.9798212907969,70.2881159265188,45.4168370052546,35.5922075771236,59.4699995482878,45.3083491909956,8.47760819179457,42.9861555138121,49.1252215632881,33.2065630294885
"LYRM7",0,125.165468468079,64.11788753683,34.1091989280768,95.3875240279468,63.1080578017439,13.8467600465978,14.8165046664629,44.2126994069593,23.7189735924918
"LYRM9",51.6426370235002,89.0817298106147,654.536768605139,163.872455719673,191.952671809325,289.24526492466,333.170001937527,528.638252914541,210.536663842663,230.074043847171
"LYSMD2",45.1873073955626,167.263163568454,81.0378856368268,54.1298156902088,143.08128604192,59.8717471452442,24.3024768164778,36.0352027073234,137.550620377207,33.2065630294885
"LYSMD3",718.155421108049,343.547261801274,139.812615878921,168.321481666814,255.544354494623,336.576308275968,186.224793279754,102.983853422452,141.76135365406,316.252981233224
"LYSMD4",24.2074861047657,82.3160288123402,8.01473594210375,34.1091989280768,57.1147520414249,14.5633979542486,23.4547159972983,35.3035234645351,114.391587354514,52.181741903482
"LYST",1182.93915431955,1118.22002610371,712.420972631444,579.114877452782,1129.92999141747,773.073708071363,656.449460984626,480.164503079816,943.204254015131,626.180902841784
"LYZ",271.123844373376,2746.1228607441,1200.42933888398,1412.56573821709,4004.50957354362,1926.8184571135,275.239679293597,317.548791370118,2252.04051423702,435.638481648766
"LZIC",1310.43191447132,944.942906092344,667.894661841979,533.883113656854,479.881679523312,742.733295666678,567.434574970783,788.750223725778,694.069201801313,284.627683109902
"LZTFL1",182.363061989235,104.116620917891,13.3578932368396,8.15654756975749,90.677029014221,67.557984954431,37.8666499233491,26.8892121724697,60.3538436348968,82.2257751206383
"LZTR1",32.2766481396876,76.3020723694295,25.8252602578899,137.178300036831,88.9105933840738,61.4899024734941,38.4318238028021,57.0709809374867,112.286220716087,21.3470762332426
"LZTS2",456.71457117658,672.435504772953,971.564101426132,2056.19149190341,1016.28929921133,999.615454026341,1590.96447066011,1581.89052290829,1488.49421336763,639.621654544196
"M1AP",758.501231282659,271.379784486345,431.014688442024,771.164497504344,359.764056673305,417.888613520522,571.108205187228,558.271262247466,560.72931470096,562.139674142056
"M6PR",472.852895246423,961.481286310348,1311.74511585765,1118.1885213813,1083.41385315693,636.339582834251,896.648359752139,741.556912565933,1397.96344791528,1080.00393091146
"MACF1",388.933610083236,1352.01258282186,1317.08827315238,1133.76011219629,1448.47721672067,1193.79409341632,1128.08706338813,1011.36363334412,1426.73679197378,1106.0948018632
"MACO1",29.0489833257188,96.2233030865712,120.221039131556,37.8167205506938,50.637821397552,40.8584220383086,49.7353013918615,68.7778488220994,54.7395325990924,96.4571592761334
"MACROD2",25.8213185117501,14.2831465519129,0,5.93203459618727,4.71049501372577,15.3724756183735,0,23.9624952013165,5.61431103580435,41.1128875603191
"MAD1L1",0,86.8264961445232,10.6863145894717,36.333711901647,98.9203952882411,10.518009633624,20.0636727205805,8.59723110276242,51.2305882017147,7.9063245308306
"MAD2L1",0,39.4665891566015,29.3873651210471,29.6601729809363,27.0853463289232,13.7543202901237,11.3034775890594,13.1702263701892,37.8965994916794,22.9283411394088
"MAD2L1BP",1334.63940057608,842.705646562862,482.665208957803,1061.092688393,744.847024045387,552.195505765259,1203.82036323483,848.930841445115,914.430909956634,1092.65405016079
"MAD2L2",14.5244916628594,141.703848686083,22.2631553947326,151.266882202775,120.706434726723,63.9171354658688,5.65173879452971,24.3283348227107,155.797131243571,11.0688543431628
"MADD",2323.91866605751,2778.82374890242,2920.03546157313,5630.98384043076,3821.38907988503,3546.18740185953,4511.21790579362,4612.14010691599,6684.53907700456,4973.07812989245
"MAEA",200.115218466063,417.969972782294,254.690497715741,306.982790352691,354.464749782864,232.205289603853,107.948210975518,258.831532136358,480.725382440748,159.707755522778
"MAF1",4709.16296358042,6295.86065117214,9551.78419055609,13622.1759458195,5868.09916334887,6425.69480848013,10112.0910511726,13266.0763509945,10874.2186874736,7560.02751638022
"MAFB",25.8213185117501,151.852400183495,86.3810429315626,56.354328663779,209.617028110797,44.4992715268707,19.4984988411275,37.681481003597,207.729508324761,13.440751702412
"MAFF",0,13.907274274231,0,63.7693719090131,58.2923757948564,9.70893196949906,9.890542890427,48.1079102133302,37.1948106122038,4.74379471849836
"MAFG",955.388784934753,653.641890888857,1129.18724162084,2561.15593690385,1138.17335769149,1231.82074363019,2456.24568010261,1452.93205636685,1474.45843577812,1538.57075369964
"MAGED1",171.066235140344,166.135546735408,301.888387152574,315.139337922448,180.765246151726,101.94378567974,166.161120559174,126.397589191677,314.401418005044,134.40751702412
"MAGED2",10255.9049463857,9703.51872063641,10565.2030241243,21689.0014923097,8495.96656913113,8070.14516081403,14425.7806860974,11910.4576339185,11728.2957537953,12872.2869686453
"MAGEF1",0,80.8125397016125,0,33.3676946035534,63.5916826852978,32.7676453970593,0,46.0957922956624,99.6540208855272,0
"MAGEH1",29.0489833257188,63.8982872059262,29.3873651210471,29.6601729809363,33.5622769727961,14.9679367863111,0.847760819179457,18.2919810697073,81.4075100191631,8.69695698391367
"MAGI2-AS3",2819.36521500171,4175.18926049075,1612.74297679443,2822.90696346061,1449.6548404741,2616.15262694794,1171.04027822656,531.382050074997,1844.30117526173,1367.79414383369
"MAGIX",748.818236840752,184.553288341822,488.008366252539,768.198480206251,238.468810069867,328.080992802656,461.464472573351,417.42300801072,302.471007053959,236.399103471835
"MAGOH",50.0288046165158,156.73873979336,47.1978894368332,28.9186686564129,88.3217815073581,57.8490529849319,12.9989992274183,9.14599053485364,101.759387523954,34.7878279356547
"MAGOHB",4174.98443686859,3558.75872509241,1146.10723972084,762.266445610064,495.190788317921,1394.84989295137,1000.64035357149,405.350300504713,751.615889918307,1309.28734230555
"MAGT1",327.607978617829,605.154367067889,235.989447184166,354.439067122189,547.59504534562,308.258590031595,426.141105107541,234.869036935042,281.417340669693,169.195344959775
"MALAT1",4071.69916282159,41886.07900804,10182.2767513349,8749.75102937622,32460.609951461,11575.8786794673,2379.66461943674,4682.01547460228,23993.4600003894,4875.83033816323
"MALINC1",192.046056431141,72.1674773149284,73.023149694723,72.667423803294,72.4238608360337,120.552571954613,59.0606704028355,87.4356695132008,81.4075100191631,99.6196890884656
"MALSU1",3.22766481396876,141.703848686083,25.8252602578899,32.62619027903,56.5259401647092,28.3177182443723,10.7383037096065,2.74379716045609,77.8985656217854,7.11569207774754
"MALT1",64.5532962793752,300.697822145535,82.8189380684054,48.9392854185449,172.521879877706,159.792838664672,17.8029772027686,38.9619196784765,87.723609934443,3.16252981233224
"MAML1",37.1181453606407,42.8494396557387,30.2778913368364,65.2523805580599,55.9371282879935,22.2496357634354,25.1502376356572,12.8043867487951,65.9681546707011,23.7189735924918
"MAML3",440.576247106736,629.961937394896,451.496791405178,607.292041784671,370.951482330904,287.62710959641,537.197772420049,487.481295507699,818.98762234796,698.919088525425
"MAMLD1",64.5532962793752,43.2253119334206,89.9431477947198,56.354328663779,19.4307919316188,5.25900481681199,92.4059292905608,113.776122253579,54.0377437196169,85.3883049329705
"MAN1A1",1231.35412652908,1423.80418785911,2040.1955603733,1871.55691509708,1937.19107439472,1838.62899172389,2221.69852012963,2269.30317150789,1550.95342364095,1527.50189935647
"MAN1A2",7781.89986647868,4316.51723689915,4379.6079292518,2438.80772335749,3273.20522266269,5841.54073498194,5073.56591584933,3157.56177225287,1761.49008748362,1922.02749344492
"MAN1B1",22.5936536977813,146.214316018266,138.031563447342,159.423429772533,131.305048507606,54.2082034963698,134.793970249534,13.5360659915834,360.017695170954,17.3939139678273
"MAN1B1-DT",56.4841342444533,56.7567139299697,105.082093463138,190.566611402516,60.6476233017192,80.5032275804297,136.206904948166,175.420098458493,139.655987015633,159.707755522778
"MAN2A1",534.17852671183,672.811377050635,561.922042163052,472.338254721411,864.375835018678,758.914848949177,664.079308357242,433.885790973457,527.745237365609,662.549995683605
"MAN2A2",1087.72304230747,2074.81497280419,3888.03745813611,5755.55656695069,2810.98789944085,4175.64982454872,3475.53677169605,4562.93467783848,2269.58523622391,1478.48268726532
"MAN2B1",251.757855489563,842.32977428518,677.690450215661,1389.57910415687,728.360291497347,815.550285437921,998.944831933127,1556.2817494107,757.931989833587,506.004769973159
"MAN2B2",0,138.320998186946,102.41051481577,129.763256791596,207.261780603934,28.7222570764347,2.26069551781189,66.5828110937345,206.32593056581,13.440751702412
"MAN2C1",161.383240698438,513.441531313501,709.749393984076,447.868612012138,462.806135098557,328.080992802656,384.600824967747,641.682695925332,383.878517073122,76.6913479490569
"MANBA",153.314078663516,365.723726184507,406.970480615713,399.670830918117,217.271582508101,533.182180658324,388.557042123918,206.333546466298,693.367412921837,425.360259758686
"MANBAL",20.9798212907969,88.3299852552509,25.8252602578899,44.4902594714045,63.0028708085821,26.6995629161224,5.65173879452971,13.3531461808863,85.6182432960163,31.6252981233224
"MANEA",50.0288046165158,42.4735673780568,8.01473594210375,16.313095139515,23.5524750686288,37.2175725497464,26.5631723342897,20.6699386087692,6.31609991527989,12.650119249329
"MANEA-DT",20.9798212907969,25.5593148823705,1.78105243157861,25.2111470337959,13.5426731644616,36.4084948856215,11.5860645287859,9.14599053485364,35.7912328532527,26.8815034048241
"MANF",16.1383240698438,80.0607951462487,3.56210486315722,59.3203459618727,66.5357420688764,30.744951236747,40.9751062603404,10.2435093990361,38.5983883711549,33.2065630294885
"MANSC1",0,32.7008881583269,0,38.5582248752172,103.042078425251,29.9358735726221,9.890542890427,23.5966555799224,54.7395325990924,7.9063245308306
"MAP1A",2699.94161688487,3453.51448734147,8508.08746565102,13801.6199923542,6203.72193307683,7328.22094281148,9891.39065124618,10159.3662861154,6652.25678854868,12178.1116748384
"MAP1LC3A",251.757855489563,272.131529041709,562.812568378841,823.069800220983,350.343066645854,521.04601569645,617.735050242098,1204.70987325092,535.46491503984,736.869446273412
"MAP1LC3B",58485.2864291139,28221.2423529138,35146.3981585565,16359.80991196,29049.0339377701,43684.934857929,28283.8442102842,23725.2482068424,24321.8971959839,48593.061198938
"MAP1LC3B2",818.213030341081,391.658913344559,404.298901968345,163.13095139515,297.938809618155,407.370603886898,288.238678521015,302.000607460867,249.836841093294,460.148087694341
"MAP1S",66.1671286863596,254.089659712977,325.932594978886,404.119856865257,269.6758395358,137.543202901237,207.701400698967,233.771518070859,420.371538805851,172.357874772107
"MAP2K1",203.342883280032,348.057729133457,321.479963899939,506.447453649488,405.691383057132,439.329171619833,387.991868244465,432.239512677183,434.407316395362,324.159305764055
"MAP2K2",246.91635826861,544.263058083418,698.172553178815,854.95448617549,567.614649153955,511.337083726951,383.470477208841,907.648100678875,320.717517920324,339.181322372633
"MAP2K3",9487.72072066117,8375.18609130851,14552.088892213,21875.1190777651,9863.18774686504,13306.0912641985,14510.5567680153,16321.7517886891,17102.594992819,13105.5235423048
"MAP2K4",251.757855489563,319.115563751949,106.863145894717,223.192801681546,364.474551687031,297.336041565909,236.807855490795,150.177164582297,132.638098220878,181.054831756021
"MAP2K5",25.8213185117501,125.917213023443,57.8842040263048,127.538743818026,81.8448508634852,132.284198084425,29.9542156110075,78.6555185997413,157.902497881997,50.6004769973159
"MAP2K6",46.801139802547,45.1046733218302,8.90526215789305,11.8640691923745,54.1706926578463,33.1721842291218,5.9343257342562,4.39007545672975,84.9164544165408,8.69695698391367
"MAP2K7",4.84149722095314,20.6729752725055,25.8252602578899,17.0545994640384,22.3748513151974,12.1361649618738,15.2596947452302,25.060014065499,28.7733440584973,39.531622654153
"MAP3K1",46.801139802547,540.880207584281,20.482102963154,83.0484843466217,239.646433823298,175.569853115108,36.1711282849902,63.4731743118843,270.89050747756,26.8815034048241
"MAP3K11",234.005699012735,244.692852770929,442.591529247285,450.834629310232,264.965344522074,226.946284787041,324.974980685459,468.274715384506,457.566349418055,234.027206112586
"MAP3K13",48.4149722095314,288.294036982032,132.688406152606,168.321481666814,320.902472810068,432.047472642708,103.426819939894,142.677452343717,92.6361320907718,204.773805348513
"MAP3K2",274.351509187345,759.262000917476,217.28839665259,306.241286028168,617.074846798075,451.465336581706,207.701400698967,289.013300901375,353.701595255674,353.412706528128
"MAP3K2-DT",20.9798212907969,23.6799534939609,30.2778913368364,10.3810605433277,21.7860394384817,19.0133251069357,27.4109331534691,16.2798631520395,11.9304109510842,6.32505962466448
"MAP3K20",37.1181453606407,98.1026644749808,11.576840805261,31.1431816299831,80.6672271100537,78.8850722521799,11.5860645287859,81.2163959495003,16.1411442279375,85.3883049329705
"MAP3K3",101.671441640016,188.687883396323,152.279982899971,160.164934097056,302.060492755165,79.6941499163048,40.9751062603404,68.9607686327965,297.558484897631,16.6032815147443
"MAP3K4",61.3256314654065,95.8474308088893,60.5557826736728,45.9732681204513,40.6280194933847,25.8904852519975,12.7164122876919,10.9751886418244,122.111265028745,5.53442717158142
"MAP3K5",2075.38847538191,1876.35441018814,1474.71141334709,2753.20555695541,2665.55136589207,2039.68479125893,2447.48548497109,1396.59275467215,1519.37292406455,1660.32815147443
"MAP3K7",258.213185117501,426.615035168978,203.930503415751,232.090853575827,314.425542166195,225.328129458791,173.790967931789,173.042140919431,393.70356138578,197.658113270765
"MAP3K7CL",238784.256769816,210694.829382322,108589.876227132,42391.8022330032,78075.8660406279,121011.723529004,72812.763824625,188531.790489259,149659.285703678,137493.355488503
"MAP3K8",1579.94192643771,395.79350839906,309.903123094678,400.41233524264,672.423163209353,722.910892895618,512.612708663845,437.544187187398,625.29389161271,638.04038963803
"MAP4",180.749229582251,389.403679678468,196.806293689436,189.083602753469,237.879998193151,110.843639985114,25.7154115151102,53.4125847235453,244.924318936965,67.9943909651432
"MAP4K1",4.84149722095314,330.767604360088,127.345248857871,198.723158972273,259.666037631633,90.2121595499288,10.45571676988,67.3144903365228,630.206413769038,13.440751702412
"MAP4K2",3234.1201435967,3617.39480041079,7731.54860548275,12454.3066346952,4830.61263657577,6931.77288739027,8444.54551984657,8659.24091858873,8465.67925311349,2681.03464840466
"MAP4K4",437.348582292767,378.879255903374,335.728383352568,308.465799001738,460.450887591694,625.821573200627,548.783836948835,379.92444681782,211.238452722139,719.475532305585
"MAP4K5",4660.74799137089,2610.43296850093,3520.25013101512,1426.65432038304,4038.07185051641,3258.56029226312,3848.26894519528,2708.49363699156,2110.27916058296,3420.27599203732
"MAP7D1",17.7521564768282,87.954112977569,37.4021010631508,120.865204897316,80.6672271100537,50.5673540078076,112.187015071415,110.300645850335,170.534697712557,180.264199302938
"MAP7D3",30.6628157327032,62.0189258175166,61.4463088894621,35.5922075771236,61.236435178435,40.8584220383086,25.9979984548367,38.4131602463853,49.8270104427636,17.3939139678273
"MAPK1",2273.88986144099,2489.77796736503,3343.03541407305,3027.56215702908,2956.42443298963,3935.75829713568,3281.68213104368,3388.95533278467,2179.75625965104,2791.72319183629
"MAPK13",25.8213185117501,133.058786299399,28.4968389052578,109.001135704941,80.6672271100537,34.7903395573716,6.49949961370917,85.9723110276242,187.37763081997,7.9063245308306
"MAPK14",1968.87553652094,1638.0513861378,1934.22294069437,1821.13462102949,3037.6804719764,1979.40850528162,2431.66061634641,1963.46124802238,2431.69846738276,2892.13351337783
"MAPK1IP1L",2377.17513548799,2961.49767585584,2471.21024881532,1781.09338750523,2798.03403815311,2372.62025004633,2697.85751356876,2154.79537001152,2800.8394179869,3455.85445242606
"MAPK3",87.1469499771565,130.051808077944,54.3220991631476,170.545994640384,55.9371282879935,53.3991258322448,189.898423496198,150.908843825085,166.323964435704,113.851073243961
"MAPK6",238.847196233688,233.416684440472,66.7894661841979,330.71092873744,676.544846346363,532.777641826261,353.79884853756,239.076192581074,171.236486592033,480.704531474501
"MAPK7",56.4841342444533,23.304081216279,1.78105243157861,26.6941556828427,33.5622769727961,16.1815532824984,20.6288466000335,30.9134480078053,55.441321478568,15.0220166085781
"MAPK8",95.2161120120784,162.376823958589,52.541046731569,48.1977810940215,115.995939712997,81.7168440766171,87.8845382549371,90.362386484354,40.001966130106,123.338662680957
"MAPK8IP3",116.195933302875,188.312011118641,80.1473594210375,174.995020587524,108.341385315693,109.630023488927,151.18401275367,162.615711709698,430.196583118508,85.3883049329705
"MAPK9",71.0086259073127,208.984986391147,113.096829405242,183.893072481805,120.117622850007,137.543202901237,80.254690882322,82.3139148136828,120.707687269794,158.126490616612
"MAPKAP1",469.625230432455,388.651935123104,268.93891716837,518.311522841862,394.503957399533,294.908808573534,290.216787099101,248.953862358716,503.88441546344,181.845464209104
"MAPKAPK2",148.472581442563,109.378832805438,263.595759873634,208.362715191078,91.8546527676524,118.529877794301,198.376031687993,239.624952013165,115.093376233989,362.109663512042
"MAPKAPK3",254.985520303532,685.215162214138,933.271474147192,878.682624560239,723.060984606905,377.839269146339,675.947959825754,819.480751922886,1018.29566411901,300.440332171563
"MAPKAPK5",91.9884471981097,191.318989340097,19.5915767473647,79.3409627240047,117.173563466428,74.0306062674304,33.6278458274518,51.5833866165745,254.047574370147,27.6721358579071
"MAPRE1",2511.1232252677,2252.60256014774,3544.29433884144,2550.77487636052,3203.13660933352,3293.35063182049,3134.17174850645,2085.46876175733,2824.70023988906,2765.63232088455
"MAPRE2",15236.1917543395,13272.4259972262,16450.6907842758,10963.8829424031,10623.9326915817,11445.6171755432,14269.5101084286,15031.9842034641,16001.4882409219,11825.4896007633
"MARC1",0,4.13459505450111,0,6.67353892071067,51.8154451509834,21.8450969313729,23.4547159972983,63.1073346904901,54.0377437196169,3.16252981233224
"MARCH1",20.9798212907969,220.261154721604,33.8399961999936,26.6941556828427,60.0588114250035,105.989174000365,5.65173879452971,37.681481003597,82.1092988986386,5.53442717158142
"MARCH2",38999.8739471845,25907.7484837816,89632.3541454094,94911.0705303472,28700.4573067544,34575.9339763785,52057.8834494735,54377.3038051616,51722.5422062271,55610.7148525032
"MARCH3",93.6022796050941,42.0976951003749,57.8842040263048,87.4975102937622,62.4140589318664,100.730169183553,73.1900173891598,136.092339158622,80.7057211396875,198.448745723848
"MARCH5",101.671441640016,156.73873979336,118.439986699978,99.3615794861367,190.186236179178,116.507183633989,87.3193643754841,67.680329957917,130.532731582451,141.523209101868
"MARCH6",3865.12861472759,3047.94829972268,2888.86704402051,2733.18494019328,2914.0299778661,3538.09662521828,3577.83324387704,3002.99453221385,2178.35268189209,3477.2015286593
"MARCH7",482.53588968833,1267.44132034343,320.58943768415,254.335983311529,1123.4530607736,534.800335986573,306.041655723784,232.49107939598,563.536470218862,351.831441621962
"MARCH8",1678.38570326376,1097.92292310888,915.460949831406,1941.25832160228,642.982569373567,1681.66792488365,969.555790201573,1096.42134531825,1211.28760597479,2149.72963993284
"MARCH9",0,34.9561218244184,9.79578837368236,17.0545994640384,14.1314850411773,24.2723299237477,21.7591943589394,2.74379716045609,70.8806768270299,11.8594867962459
"MARCKS",98.4437768260472,546.894164027192,240.442078263112,67.4768935316301,778.409301018183,283.177182443723,92.9711031700138,171.944622055248,133.339887100353,149.429533632698
"MARCKSL1",40.3458101746095,219.885282443922,65.8989399684086,89.7220232673324,115.995939712997,81.3123052445547,77.1462345453306,93.1061836448101,123.514842787696,35.5784603887377
"MARF1",245.302525861626,317.236202363539,219.069449084169,377.425701182415,160.156830466676,206.314804351855,156.8357515482,197.187555931445,252.643996611196,431.685319383351
"MARK2",58.0979666514377,186.808522007914,55.2126253789369,153.491395176345,211.972275617659,124.597960275238,101.448711361808,104.447211908029,125.620209426122,103.572851353881
"MARK3",1442.76617184404,1121.60287660285,1110.48619108926,711.844151542472,1175.85731780129,886.749119880914,1076.09106647846,1966.38796499353,804.951844758449,1403.37260422243
"MARK4",24.2074861047657,21.4247198278694,67.6799923999872,32.62619027903,31.2070294659332,24.6768687558101,48.6049536329555,42.620315892418,50.5287993222392,74.3194505898077
"MARS",130.720424965735,464.20226293717,108.644198326295,376.684196857891,369.185046700757,226.946284787041,122.642731841295,114.324881685671,679.331635332326,154.96396080428
"MARVELD1",12.910659255875,21.8005921055513,0.890526215789305,32.62619027903,60.0588114250035,28.3177182443723,26.8457592740161,18.4749008804044,0,14.2313841554951
"MAST3",80.691620349219,277.393740929256,138.031563447342,389.289770374789,263.198908891927,124.597960275238,137.054665767346,127.129268434466,454.057405020677,72.7381856836416
"MAST4",1760.69115601996,1292.24889067044,943.067262520874,1527.49890851822,855.543656867942,873.399338422853,1220.49299267869,1193.3688449877,1249.18420546647,1015.96270221173
"MASTL",40.3458101746095,38.7148446012376,60.5557826736728,34.8507032526002,67.7133658223079,45.3083491909956,9.890542890427,10.6093490204302,7.71967767423098,30.8346656702394
"MAT2A",101.671441640016,633.344787894033,361.553643610458,490.875862834496,543.47336220861,563.927131895071,241.046659586692,150.725924014388,509.498726499245,358.947133699709
"MAT2B",1873.65942450887,2136.08215406634,1376.75352961027,933.553944574971,1983.11840077855,1410.22236856974,1302.16061825965,1113.61580752378,1766.40260963994,1710.13799601866
"MATK",30.6628157327032,391.658913344559,133.578932368396,456.025159581896,227.870196288984,102.752863343865,27.9761070329221,133.897301430257,933.379209702473,26.8815034048241
"MATR3",3429.39386484181,4434.54113209128,3643.14274879405,2575.98602339432,4167.02165151716,4862.96130022284,3653.56654372373,3401.75971953346,2300.46394692083,3319.86567049577
"MAU2",159.769408291454,429.997885668115,205.71155584733,554.645234743509,368.007422947325,152.91567851961,302.933199386793,316.634192316633,452.653827261726,152.592063445031
"MAVS",3337.4054176437,3686.93117178194,4327.06688252023,7619.69843880254,4660.44600420493,4546.61193355,9479.66148006469,5807.88690944276,5826.25127740597,3272.42772331079
"MAX",58304.5371995317,49661.7488164458,43681.2014106812,46454.504427067,30768.36461778,46657.4861959239,64171.5377947287,60576.8220293068,45942.6089948665,50111.0755088575
"MAZ",122.651262930813,74.7985832587018,131.797879936817,284.737660616989,94.798712151231,121.766188450801,220.982986866112,74.4483629537087,104.566543041856,151.801430991948
"MBD1",293.717498071157,344.674878634319,358.88206496309,338.867476307198,304.415740262028,218.046430481666,264.218788644264,221.150051132761,529.14881512456,226.120881581755
"MBD2",20.9798212907969,70.2881159265188,49.8694680842011,36.333711901647,58.8811876715721,57.039975320807,20.346259660307,30.181768765017,49.1252215632881,37.9503577479869
"MBD3",14.5244916628594,91.3369634767062,119.330512915767,145.334847606588,136.604355398047,118.529877794301,103.426819939894,68.0461695793111,103.86475416238,88.5508347453028
"MBD4",668.126616491533,660.407591887131,252.909445284163,417.466934706679,435.131976892918,521.855093360575,257.154115151102,368.400498743905,330.542562232981,256.955547251995
"MBD5",1042.53573491191,690.853246379367,642.069401584089,605.809033135624,722.472172730189,1160.6219091872,702.228545220317,699.668275916304,539.675648316693,707.616045509339
"MBD6",66.1671286863596,44.7288010441483,90.8336740105091,68.959902180677,64.7693064387293,49.3537375116202,84.4934949782192,112.678603389397,91.2325543318207,93.2946294638011
"MBIP",93.6022796050941,58.6360753183793,16.0294718842075,22.9866340602257,67.1245539455922,55.8263588246196,33.3452588877253,18.8407405017985,21.0536663842663,27.6721358579071
"MBLAC1",11.2968268488907,23.304081216279,3.56210486315722,23.7281383847491,5.29930689044149,4.44992715268707,23.7373029370248,15.7311037199483,27.3697662995462,10.2782218900798
"MBNL1",53043.4435527626,65465.2987315821,43028.4456945077,38033.9813177792,44669.6242151614,63277.155033546,59517.896071313,55539.7592021415,35714.7378653899,48780.4410903187
"MBNL1-AS1",485.763554502298,246.196341881657,256.47155014732,219.485280058929,213.149899371091,194.178639389981,332.604828058074,194.626678581685,165.622175556228,152.592063445031
"MBNL2",1011.87291917921,356.702791520141,168.309454784179,291.411199537699,266.142968275506,361.253177031778,200.354140266078,215.113697379758,352.999806376199,309.137289155477
"MBNL3",3495.56099352817,1987.2367321043,3392.01435594146,2756.91307857803,2124.43325119032,3719.73456081433,2539.04365344247,3189.20689950347,2497.66662205346,4291.55295533485
"MBOAT1",80.691620349219,39.0907168789195,22.2631553947326,0,19.4307919316188,38.0266502138713,43.8009756576053,39.6935989212648,9.82504431265761,86.9695698391366
"MBOAT2",1486.33964683261,1105.06449638484,1965.391358247,1395.51113875305,2266.33691347881,2246.80867327491,2058.92844284718,1846.94132860834,768.45882302572,1518.80494237256
"MBOAT7",121.037430523829,442.025798553936,202.149450984172,404.861361189781,576.446827304691,192.560484061731,329.496371721082,498.456484149524,781.09102285628,135.988781930286
"MBP",6947.54851206776,8285.72848922022,7886.50016703009,6907.85428726007,4947.19738816549,4919.59673671159,8068.70489001035,8370.95929693014,8081.80073604036,6287.1092669165
"MBTD1",3479.42266945832,2434.90061482347,1891.47768233648,1401.44317334924,1951.91137131261,1994.37644206793,1900.96234354007,1417.81145271301,1887.11029690974,1211.24891812325
"MBTPS1",32.2766481396876,415.714739116202,24.0442078263112,268.424565477474,267.320592028937,178.806163771608,42.9532148384258,114.690721307065,442.126994069593,61.6693313404787
"MCAT",0,36.835483212828,6.23368351052514,12.6055735168979,24.1412869453446,6.06808248093691,5.36915185480323,14.0848254236746,98.9522320060517,25.3002384986579
